Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories;Areas
314;21101087907;"PSU Research Review";journal;"23984007, 23991747";0,646;Q2;16;39;52;2923;278;52;3,43;74,95;United Kingdom;Western Europe;"Emerald Group Holdings Ltd.";"2017-2023";"Economics, Econometrics and Finance (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Business, Management and Accounting (miscellaneous) (Q2); Computer Science Applications (Q2); Education (Q2)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance; Social Sciences"
315;21100201056;"Electronic Journal of e-Learning";journal;"14794403";0,644;Q2;38;33;138;1750;558;134;3,57;53,03;United Kingdom;Western Europe;"Academic Publishing Limited";"2011-2023";"Computer Science Applications (Q2); Education (Q2); E-learning (Q2)";"Computer Science; Social Sciences"
316;21100211334;"Journal of Cognitive Engineering and Decision Making";journal;"21695032, 15553434";0,643;Q2;40;20;43;1215;124;42;2,76;60,75;United States;Northern America;"SAGE Publications Inc.";"2007-2023";"Engineering (miscellaneous) (Q1); Applied Psychology (Q2); Computer Science Applications (Q2); Human Factors and Ergonomics (Q2)";"Computer Science; Engineering; Psychology; Social Sciences"
317;17979;"Medical and Biological Engineering and Computing";journal;"17410444, 01400118";0,641;Q2;111;240;618;11404;2240;618;3,34;47,52;Germany;Western Europe;"Springer Verlag";"1977-2023";"Biomedical Engineering (Q2); Computer Science Applications (Q2)";"Computer Science; Engineering"
318;21100894516;"Journal of Biomedical Informatics: X";journal;"2590177X";0,639;Q2;10;0;7;0;27;7;0,00;0,00;United States;Northern America;"Academic Press Inc.";"2019-2020";"Computer Science Applications (Q2); Health Informatics (Q3)";"Computer Science; Medicine"
319;21100791701;"Journal of Pathology Informatics";journal;"22295089, 21533539";0,639;Q2;28;70;147;2816;397;140;2,66;40,23;India;Asiatic Region;"Elsevier B.V.";"2012, 2016-2023";"Computer Science Applications (Q2); Pathology and Forensic Medicine (Q2); Health Informatics (Q3)";"Computer Science; Medicine"
320;21101113246;"Journal of Technology in Behavioral Science";journal;"23665963";0,638;Q2;19;97;159;4454;486;151;2,98;45,92;United States;Northern America;"Springer";"2016-2023";"Applied Psychology (Q2); Computer Science Applications (Q2); Health (social science) (Q2); Human-Computer Interaction (Q2)";"Computer Science; Psychology; Social Sciences"
321;25479;"International Journal of Control, Automation and Systems";journal;"20054092, 15986446";0,636;Q2;69;356;1006;12974;3294;1005;3,10;36,44;South Korea;Asiatic Region;"Institute of Control, Robotics and Systems";"2003-2023";"Computer Science Applications (Q2); Control and Systems Engineering (Q2)";"Computer Science; Engineering"
322;15069;"World Patent Information";journal;"01722190";0,633;Q2;37;48;95;2558;298;88;2,18;53,29;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2023";"Library and Information Sciences (Q1); Bioengineering (Q2); Computer Science Applications (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Process Chemistry and Technology (Q2); Renewable Energy, Sustainability and the Environment (Q2)";"Chemical Engineering; Computer Science; Energy; Social Sciences"
323;19400157014;"Journal on Computing and Cultural Heritage";journal;"15564711, 15564673";0,632;Q2;35;72;185;3436;594;183;2,67;47,72;United States;Northern America;"Association for Computing Machinery (ACM)";"2008-2023";"Conservation (Q1); Computer Graphics and Computer-Aided Design (Q2); Computer Science Applications (Q2); Information Systems (Q2)";"Arts and Humanities; Computer Science"
324;21100853805;"Quantitative Biology";journal;"20954697, 20954689";0,631;Q2;23;38;107;2469;188;96;0,33;64,97;China;Asiatic Region;"John Wiley and Sons Inc.";"2013-2023";"Applied Mathematics (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Computer Science Applications (Q2); Modeling and Simulation (Q2)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Mathematics"
325;145523;"Cognition, Technology and Work";journal;"14355558, 14355566";0,629;Q2;52;27;154;1572;531;153;3,64;58,22;United Kingdom;Western Europe;"Springer London";"2002-2023";"Philosophy (Q1); Computer Science Applications (Q2); Human-Computer Interaction (Q2)";"Arts and Humanities; Computer Science"
326;21101142737;"Computational Urban Science";journal;"27306852";0,627;Q2;9;36;75;2072;275;75;3,67;57,56;Singapore;Asiatic Region;"Springer";"2021-2023";"Urban Studies (Q1); Computer Science Applications (Q2); Environmental Science (miscellaneous) (Q2); Artificial Intelligence (Q3)";"Computer Science; Environmental Science; Social Sciences"
327;19700177406;"Dynamic Games and Applications";journal;"21530785, 21530793";0,627;Q2;29;84;135;3494;263;131;2,02;41,60;United States;Northern America;"Springer Science + Business Media";"2011-2023";"Applied Mathematics (Q2); Computational Mathematics (Q2); Computational Theory and Mathematics (Q2); Computer Graphics and Computer-Aided Design (Q2); Computer Science Applications (Q2); Economics and Econometrics (Q2); Statistics and Probability (Q2)";"Computer Science; Economics, Econometrics and Finance; Mathematics"
328;16900154710;"Statistical Analysis and Data Mining";journal;"19321864, 19321872";0,625;Q2;38;38;135;1342;317;134;2,49;35,32;United States;Northern America;"John Wiley &amp; Sons Inc.";"2008-2023";"Analysis (Q2); Computer Science Applications (Q2); Information Systems (Q2)";"Computer Science; Mathematics"
329;29114;"Engineering Optimization";journal;"0305215X, 10290273";0,621;Q2;76;183;367;6661;1204;367;3,04;36,40;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1974-2023";"Applied Mathematics (Q2); Computer Science Applications (Q2); Control and Optimization (Q2); Industrial and Manufacturing Engineering (Q2); Management Science and Operations Research (Q2)";"Computer Science; Decision Sciences; Engineering; Mathematics"
330;21100857591;"ACM Transactions on Spatial Algorithms and Systems";journal;"23740361, 23740353";0,620;Q2;18;30;82;1584;185;80;1,35;52,80;United States;Northern America;"Association for Computing Machinery (ACM)";"2015-2023";"Computer Science Applications (Q2); Discrete Mathematics and Combinatorics (Q2); Geometry and Topology (Q2); Information Systems (Q2); Modeling and Simulation (Q2); Signal Processing (Q2)";"Computer Science; Mathematics"
331;19700200915;"Laboratory Phonology";journal;"18686354, 18686346";0,619;Q2;15;26;72;1987;121;72;1,36;76,42;Germany;Western Europe;"Open Library of Humanities";"2015-2023";"Linguistics and Language (Q1); Podiatry (Q1); Computer Science Applications (Q2)";"Computer Science; Health Professions; Social Sciences"
332;21100912216;"IET Cyber-Physical Systems: Theory and Applications";journal;"23983396";0,618;Q2;19;45;81;1760;183;79;2,14;39,11;United Kingdom;Western Europe;"John Wiley &amp; Sons Inc.";"2016-2023";"Computer Networks and Communications (Q2); Computer Science Applications (Q2); Electrical and Electronic Engineering (Q2); Information Systems (Q2); Artificial Intelligence (Q3)";"Computer Science; Engineering"
333;21100824046;"Computational Toxicology";journal;"24681113";0,616;Q2;24;38;131;2129;444;126;3,49;56,03;Netherlands;Western Europe;"Elsevier B.V.";"2017-2023";"Computer Science Applications (Q2); Health, Toxicology and Mutagenesis (Q2); Toxicology (Q2)";"Computer Science; Environmental Science; Pharmacology, Toxicology and Pharmaceutics"
334;26621;"Journal of Electronic Packaging, Transactions of the ASME";journal;"15289044, 10437398";0,615;Q2;60;31;201;1152;451;196;2,34;37,16;United States;Northern America;"The American Society of Mechanical Engineers(ASME)";"1989-2024";"Computer Science Applications (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Mechanics of Materials (Q2)";"Computer Science; Engineering; Materials Science"
335;24593;"Calphad: Computer Coupling of Phase Diagrams and Thermochemistry";journal;"03645916";0,612;Q2;73;105;328;5853;721;324;1,96;55,74;United Kingdom;Western Europe;"Elsevier Ltd";"1977-2023";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Computer Science Applications (Q2)";"Chemical Engineering; Chemistry; Computer Science"
336;24619;"Journal of Computer-Aided Molecular Design";journal;"15734951, 0920654X";0,609;Q2;119;49;237;2930;842;230;3,27;59,80;Netherlands;Western Europe;"Springer Netherlands";"1987-2023";"Computer Science Applications (Q2); Drug Discovery (Q2); Physical and Theoretical Chemistry (Q2)";"Chemistry; Computer Science; Pharmacology, Toxicology and Pharmaceutics"
337;21101068029;"RIED-Revista Iberoamericana de Educacion a Distancia";journal;"13903306, 11382783";0,608;Q2;19;31;98;1184;347;98;4,04;38,19;Spain;Western Europe;"Ibero-American Association for Distance Higher Education (AIESAD)";"2019-2023";"Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
338;18003;"Advanced Robotics";journal;"01691864, 15685535";0,605;Q2;76;124;345;4305;702;320;1,84;34,72;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1986-2023";"Computer Science Applications (Q2); Control and Systems Engineering (Q2); Hardware and Architecture (Q2); Software (Q2); Human-Computer Interaction (Q3)";"Computer Science; Engineering"
339;19700183008;"TripleC";journal;"1726670X";0,603;Q2;32;9;79;438;132;79;1,45;48,67;Austria;Western Europe;"Unified Theory of Information Research Group";"2010-2023";"Communication (Q1); Computer Science Applications (Q2)";"Computer Science; Social Sciences"
340;21100790723;"Computability";journal;"22113576, 22113568";0,599;Q2;12;19;53;544;31;51;0,49;28,63;Netherlands;Western Europe;"IOS Press BV";"2012-2023";"Computational Theory and Mathematics (Q2); Computer Science Applications (Q2); Theoretical Computer Science (Q2); Artificial Intelligence (Q3)";"Computer Science; Mathematics"
341;19513;"International Journal of Network Management";journal;"10557148, 10991190";0,599;Q2;33;30;119;1143;246;110;1,90;38,10;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1991-2023";"Computer Networks and Communications (Q2); Computer Science Applications (Q2)";"Computer Science"
342;19700186855;"ACM Transactions on Accessible Computing";journal;"19367228";0,598;Q2;37;23;86;1491;287;78;3,03;64,83;United States;Northern America;"Association for Computing Machinery (ACM)";"2008-2023";"Computer Science Applications (Q2); Human-Computer Interaction (Q3)";"Computer Science"
343;21101080424;"Digital Threats: Research and Practice";journal;"25765337";0,595;Q2;10;59;101;2850;269;89;2,31;48,31;United States;Northern America;"Association for Computing Machinery (ACM)";"2020-2023";"Safety Research (Q1); Computer Networks and Communications (Q2); Computer Science Applications (Q2); Hardware and Architecture (Q2); Information Systems (Q2); Software (Q2)";"Computer Science; Social Sciences"
